video_id,yt_title,baseline_views,baseline_date,歌名,歌手,Initial Views,Initial Date
,,,,最好的伴,宝石Gem,4995,2026-07-31
,,,,人生路漫漫,孙楠/白小白/加木,27512,2026-07-31
,,,,是非题,王赫野,69164,2026-07-31
,,,,梦底,张碧晨/海来阿木,329937,2026-07-31
,,,,有我呢,陈楚生/姚晓棠,266141,2026-07-31
,,,,我爱的是爱我的你,杨宗纬/高睿,105837,2026-07-31
,,,,喜欢,杨丞琳/周笔畅,119919,2026-07-31
,,,,PeterPen (彼得潘),Rapeter/功夫胖KUNGFU-PEN,40797,2026-07-31
,,,,是你没选我啊,张新成/吉娜·爱丽丝,17049,2026-07-31
,,,,忐白门,莫文蔚,77511,2026-07-31
,,,,第三个吻痕,黄子弘凡/姚晓棠,216265,2026-07-31
,,,,心碎双面胶,黄旭,29066,2026-07-31
,,,,寂寞寂寞不好,Ghost (王琳凯)/张新成,17724,2026-07-31
,,,,匿名的好友,杨丞琳/黄子弘凡,1456852,2026-07-31
,,,,半句再见,张碧晨/余佳运,3517,2026-07-31
,,,,爱我还是他,周笔畅/王铮亮,113102,2026-07-31
,,,,胆小鬼,宋亚轩,1648537,2026-07-31
,,,,桃花诺,罗云熙/黄霄雲,656786,2026-07-31
,,,,迟迟,薛之谦,193054,2026-07-31
,,,,一样的月光,曾沛慈,64048,2026-07-31
,,,,你看你看月亮的脸,张磊,21574,2026-07-31
,,,,间距,于冬然/en (王翊恩),121119,2026-07-31
,,,,将军令,周柏豪,69404,2026-07-31
,,,,第三个吻痕,周震南/陈卓璇,49968,2026-07-31
,,,,想见你想见你想见你,郁可唯/TF_ING穆祉丞,242943,2026-07-31
,,,,真实,汪苏泷/Eric周兴哲,70519,2026-07-31
,,,,孤单北半球,王赫野/张星特,38778,2026-07-31
,,,,想想忘忘,莫文蔚/Karen Mok & The Masters,8008,2026-07-31
,,,,阴天,周笔畅/杨宗纬,140326,2026-07-31
,,,,爱河,杨丞琳/王铮亮,64921,2026-07-31
,,,,好想谈恋爱,单依纯,22302,2026-07-31
,,,,爱情转移,欢子/周柏豪,145387,2026-07-31
,,,,笼,张杰,13972907,2026-07-31
,,,,做人低调 做事高调,翁杰_Winjay,3131,2026-07-31
,,,,Don't Break My Heart,窦靖童,1799276,2026-07-31
,,,,到时说爱我,王铮亮/高睿,31031,2026-07-31
,,,,心之火,张鑫,804654,2026-07-31
,,,,晴天,周杰伦,95422464,2026-07-31
,,,,恋人,李荣浩,5188907,2026-07-31
,,,,总有一天你会出现在我身边,棱镜乐队,147450,2026-07-31
,,,,ANGEL,尹美莱/Tiger JK/Bizzy,13968962,2026-07-31
,,,,Always Online,林俊杰,2781950,2026-07-31
,,,,红尘客栈,周杰伦,45053329,2026-07-31
,,,,阴天,莫文蔚,16643378,2026-07-31
,,,,春娇与志明,街道办GDC/欧阳耀莹,54243055,2026-07-31
,,,,我怀念的,孙燕姿,42100958,2026-07-31
,,,,无人之岛,任然,40886008,2026-07-31
,,,,盛夏的果实,莫文蔚,5932613,2026-07-31
,,,,唯一,G.E.M. 邓紫棋,32720515,2026-07-31
,,,,雨爱,杨丞琳,39735763,2026-07-31
,,,,搁浅,周杰伦,82129395,2026-07-31
,,,,夜曲,周杰伦,104279551,2026-07-31
,,,,演员,薛之谦,23135966,2026-07-31
,,,,偏爱,张芸京,13589565,2026-07-31
,,,,红色高跟鞋,蔡健雅,66526600,2026-07-31
,,,,小半,陈粒,12445526,2026-07-31
,,,,发如雪,周杰伦,4371952,2026-07-31
,,,,多远都要在一起,G.E.M. 邓紫棋,903443,2026-07-31
,,,,情歌,梁静茹,26698327,2026-07-31
,,,,富士山下,陈奕迅,30195746,2026-07-31
,,,,开始懂了,孙燕姿,11043359,2026-07-31
,,,,空心,光泽,19346686,2026-07-31
,,,,思念是一种病,张震岳/蔡健雅,40475967,2026-07-31
,,,,刻在我心底的名字,卢广仲,81222763,2026-07-31
,,,,素颜,许嵩/何曼婷,2661291,2026-07-31
,,,,最佳损友,陈奕迅,7557421,2026-07-31
,,,,童话,光良,56944528,2026-07-31
,,,,特别的人,方大同,31379294,2026-07-31
,,,,江南,林俊杰,43226641,2026-07-31
,,,,Beauty And A Beat,Justin Bieber/Nicki Minaj,1341156151,2026-07-31
,,,,出现又离开,梁博,8644983,2026-07-31
,,,,我们俩,郭顶,17799469,2026-07-31
,,,,后会无期,徐良/汪苏泷,6546043,2026-07-31
,,,,你要的全拿走,胡彦斌,59977577,2026-07-31
,,,,慢冷,李荣浩,1144209,2026-07-31
,,,,其实,薛之谦,7136251,2026-07-31
,,,,Baby,Justin Bieber/Ludacris,3719694179,2026-07-31
,,,,坏女孩,徐良/小凌,4414623,2026-07-31
,,,,下完这场雨,后弦,3232158,2026-07-31
,,,,离开我的依赖,王艳薇,16594722,2026-07-31
,,,,遇见,孙燕姿,21910832,2026-07-31
,,,,泡泡,牛佳钰,18079,2026-07-31
,,,,心墙,郭静,31830595,2026-07-31
,,,,不分手的恋爱,汪苏泷,7014224,2026-07-31
,,,,关键词,林俊杰,62150993,2026-07-31
,,,,恶作剧,王蓝茵,22448943,2026-07-31
,,,,那时雨,徐良,124982,2026-07-31
,,,,如愿,王菲,14900657,2026-07-31
,,,,瞬,郑润泽,9965097,2026-07-31
,,,,此生不换,青鸟飞鱼,1701471,2026-07-31
,,,,黄昏,周传雄,75103811,2026-07-31
,,,,十年,陈奕迅,10863432,2026-07-31
,,,,可不可以,张紫豪,149252851,2026-07-31
,,,,海阔天空,BEYOND,178392428,2026-07-31
,,,,奢香夫人,凤凰传奇,2646786,2026-07-31
,,,,我们的歌,王力宏,7452675,2026-07-31
,,,,夏夜最后的烟火,颜人中,6687645,2026-07-31
,,,,如果爱忘了,汪苏泷/单依纯,15313379,2026-07-31
,,,,背对背拥抱,林俊杰,22731787,2026-07-31
,,,,泡沫,G.E.M. 邓紫棋,221887,2026-07-31
,,,,樱花草,Sweety,11987405,2026-07-31
,,,,有何不可,许嵩,2235580,2026-07-31
,,,,倒数,G.E.M. 邓紫棋,25057,2026-07-31
,,,,妥协,蔡依林,16337712,2026-07-31
,,,,天外来物,薛之谦,5310908,2026-07-31
,,,,Letting Go,蔡健雅,19991624,2026-07-31
,,,,不将就,李荣浩,32645079,2026-07-31
,,,,美人鱼,林俊杰,10269930,2026-07-31
,,,,第57次取消发送,菲菲公主（陆绮菲）,17341543,2026-07-31
,,,,我记得,赵雷,5174636,2026-07-31
,,,,一样的月光,徐佳莹,4846307,2026-07-31
,,,,半壶纱,刘珂矣,430446,2026-07-31
,,,,幻听,许嵩,2320736,2026-07-31
,,,,会呼吸的痛,梁静茹,11872331,2026-07-31
,,,,不遗憾,李荣浩,19684652,2026-07-31
,,,,认真的雪,薛之谦,17301850,2026-07-31
,,,,牵丝戏,银临/Aki阿杰,13383871,2026-07-31
,,,,IF YOU,BIGBANG,84670222,2026-07-31
,,,,夏天的风,温岚,11777,2026-07-31
,,,,句号,G.E.M. 邓紫棋,66422032,2026-07-31
,,,,模特,李荣浩,5825132,2026-07-31
,,,,鲜花,回春丹乐队,4488577,2026-07-31
,,,,忘情牛肉面,马健涛,2117784,2026-07-31
,,,,虚拟,陈粒,2404687,2026-07-31
,,,,爱情讯息,郭静,1565130,2026-07-31
,,,,勇气,梁静茹,15326929,2026-07-31
,,,,我知道,BY2,8829352,2026-07-31
,,,,如果可以,韦礼安,205822428,2026-07-31
,,,,他不懂,张杰,7941577,2026-07-31
,,,,最后一页,江语晨,3602283,2026-07-31
,,,,我是真的爱上你,王杰,18673530,2026-07-31
,,,,青花,周传雄,3334585,2026-07-31
,,,,至少还有你,林忆莲,41843114,2026-07-31
,,,,平凡之路,朴树,31350891,2026-07-31
,,,,后来,刘若英,107644945,2026-07-31
,,,,甲乙丙丁 (你我怎么两清),李佳薇,949360,2026-07-31
,,,,留白,吴炳文,167679,2026-08-01
,,,,一直下,陈宇祥,190672,2026-07-31
,,,,我会好好的,黑豆ado,28,2026-08-01
,,,,你的眼神(像一阵细雨洒落我心底),晚月moon/Big Cole,233,2026-07-31
,,,,岁月如笔写春秋EDM,花姐,830,2026-07-31
,,,,落笔匆匆,余佳运/井迪,1679,2026-07-31
,,,,英雄出处,高冷,588,2026-07-31
,,,,你的眼神,周深深,64370,2026-07-31
,,,,big feelings,Ariana Grande,1699728,2026-08-01
,,,,freak,Ariana Grande,1438020,2026-08-01
,,,,见山,水木年华,360,2026-07-31
,,,,疑疑疑,王俊凯,1241,2026-07-31
,,,,爱上你我很快乐,洋澜一,111811,2026-07-31
,,,,never get over me,Ariana Grande,2073380,2026-08-01
,,,,看山,方大树/灯叔,1247,2026-07-31
,,,,第57次取消发送,1个球,203274,2026-08-02
,,,,You Are,李昊,814,2026-07-31
,,,,like i do,Ariana Grande,2374782,2026-08-01
,,,,bad thing (bunny hop),Ariana Grande,1588184,2026-08-01
,,,,Round We Go (慢慢向前),七元,142366,2026-07-31
,,,,十万片,郭郡BiSang_NX,25,2026-07-31
,,,,休止符,张艺兴,4254,2026-07-31
,,,,姑娘在远方,就是南方凯,72,2026-07-31
,,,,记得,羊羊,142535,2026-08-02
,,,,也许在下雨天（眼泪才不被看见）,向思思,23,2026-07-31
,,,,JUST FOR THE NIGHT,HENRY刘宪华,245219,2026-08-02
,,,,哎呦喂,项睿娴,1314,2026-08-04
,,,,Orchestra,Red Velvet,1162929,2026-08-04
,,,,Cold Blooded,严浩翔,9311,2026-07-31
,,,,Nice to Meet Ya,TOMORROW X TOGETHER,302138,2026-08-04
,,,,Hula Hoop,Red Velvet,793653,2026-08-04
,,,,壳,Eric周兴哲,189,2026-08-01
,,,,Hot Girls Cold Vibe,Red Velvet,815247,2026-08-04
,,,,替我决定,半吨兄弟,138,2026-08-03
,,,,窒息 (那天我哭到窒息),何洁,464,2026-07-31
,,,,月满西楼约,巴扎黑,43,2026-08-03
,,,,烟火,半吨兄弟,4817,2026-08-03
,,,,执念,周宣绮/Kissper,134,2026-07-31
,,,,Energy low,VodKe/HSHK,883,2026-07-31
,,,,But You Don't Know Me,张艺兴,3477,2026-07-31
,,,,生日不快乐,张艺兴,7479,2026-07-31
,,,,Stutter Love,张艺兴,2925,2026-07-31
,,,,见山河,刘宇宁,103176,2026-07-31
,,,,讨厌,七元,1617,2026-07-31
,,,,回头太难,半根萝卜,1260,2026-07-31
,,,,一见如故,许嵩,4579,2026-07-31
,,,,不是我不小心,周深深,8,2026-07-31
,,,,如期,王俊凯,4416,2026-07-31
,,,,夏天的味道,陆虎,4369,2026-07-31
,,,,DADADA×担担担,王心凌,1594,2026-07-31
,,,,Stay,王俊凯,225374,2026-07-31
,,,,Take my heart,卢润泽,24708,2026-07-31
,,,,我不该动情,任夏,151849,2026-07-31
,,,,游向陆地的鱼,梓渝,25431,2026-08-06
,,,,STRANGE,刘雨昕,1086,2026-08-06
,,,,金乌 Golden Bird,刘宇/Alan Walker/孙名川Chuanzi Suona,2236,2026-08-07
,,,,每个人,周深,61596,2026-08-08
,,,,DON'T STOP,刘耀文,271,2026-08-06
,,,,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,3374,2026-08-08
,,,,野草（致老狗）,曾舜晞,1133,2026-08-06
,,,,忘了吗忘了吧,张颜齐/姚晓棠,1680,2026-08-07
,,,,无归,李佳薇,2959,2026-08-08
,,,,爱你太多,刘一手,466,2026-08-08
,,,,镜中人:Mirror to me,Capper/周震南,3010,2026-08-07
,,,,水为媒,礼越,1026,2026-08-08
,,,,清风微微,曾舜晞,27149,2026-08-08
,,,,一直下雨的星期天,很美味,357,2026-08-08
,,,,偿还,阿梨粤,668,2026-08-06
,,,,After the Fever,Richz,2202,2026-08-08
,,,,无名之辈,陈雪燃,23789801,2026-08-06
,,,,明天过后,张杰,1390035,2026-08-06
,,,,老街,李荣浩,9819723,2026-08-06
,,,,后来的我们,五月天,147433430,2026-08-06
,,,,感谢你曾来过,Ayo97/周思涵,107514867,2026-08-06
,,,,失控,井迪,16885388,2026-08-06
,,,,哪里都是你,队长,70422507,2026-08-06
,,,,到时说爱我,茜拉 (Shila Amzah),379886,2026-08-06
,,,,遗失的心跳,萧亚轩,2822387,2026-08-06
,,,,你不知道的事,王力宏,18819261,2026-08-06
,,,,锈,黄霄雲/TF_ING张子墨,161814,2026-08-06
,,,,The Gentlemen (绅士们),弹壳/Vinz-T,22601,2026-08-06
,,,,一点一滴,张信哲/黄子弘凡,37904,2026-08-06
,,,,别怕我伤心,张远,444197,2026-08-06
,,,,誓言,窦靖童,9246,2026-08-06
,,,,二十二,宋亚轩,18371,2026-08-06
,,,,第三人称,杨丞琳/王栎鑫,40438,2026-08-06
,,,,trust me,姚晓棠/Top Barry,129835,2026-08-06
,,,,开始懂了,陈小春,173653,2026-08-06
,,,,如果你也这样过,尤长靖,365161,2026-08-06
,,,,野草,金志文,200985,2026-08-06
,,,,苹果香,乌兰图雅/白小白,40108,2026-08-06
,,,,了了,翁杰_Winjay/加木,27317,2026-08-06
,,,,酒鬼的歌,李宇春,1717,2026-08-06
,,,,唤醒我,万妮达Vinida Weng,827,2026-08-06
,,,,言不由衷,容祖儿,1851028,2026-08-06
,,,,哪凉快哪去,刘凤瑶/张玮/曾一鸣/李琦/派克特/蒋一帆,3880,2026-08-06
,,,,敬昨天敬今天敬明天,李大奔BENZO/SHarK,3020,2026-08-06
,,,,电子布洛芬,AThree/那奇沃夫,2125,2026-08-06
,,,,白自在,胡彦斌,32703,2026-08-06
,,,,半点心,王铮亮/灼海豚乐队,6871,2026-08-06
,,,,暗涌,萨顶顶,20331,2026-08-06
,,,,马桑树下,RANZER叶润泽/早安,1027,2026-08-06
,,,,签名笔,Rapeter,53592,2026-08-06
,,,,Surprise (惊喜),早安,21383,2026-08-06
,,,,奢求,淑元/奥利,4726,2026-08-01
,,,,游游,房东的猫,4530,2026-08-06
,,,,一诺,刘宇宁,62013,2026-08-06
,,,,同归,曾舜晞,4647,2026-08-06
,,,,落下的光,袁娅维TIA RAY,646,2026-08-06
,,,,Be My Light,段奥娟,4400,2026-08-06
,,,,黑童话,黄龄,497,2026-08-06
,,,,放晴,胡夏,113,2026-08-06
,,,,奉陪,陈伟霆,744648,2026-08-06
,,,,繁花流年,希林娜依高,2048,2026-08-06
,,,,Paper Flower,李遐怡,2122,2026-08-06
,,,,Work,Ava Max/PAW Patrol,88019,2026-08-06
,,,,破阵子,李常超（Lao乾妈）,3546,2026-08-06
,,,,好き,星野源,33654,2026-08-06
,,,,Kiss of the Spider-Man,Michael Giacchino,354,2026-08-06
,,,,I Miss You Every Brand New Day,For Revenge,813430,2026-08-06
,,,,偷黄昏的人,莫非定律乐团,960,2026-08-06
,,,,不负,迟木,696,2026-08-01
,,,,好想好想,代旭/井胧,297,2026-08-01
,,,,痕迹,何浩楠,40,2026-08-09
,,,,最完美的存在,刘芯妤Roselyn,54643,2026-08-09
,,,,爱久见人心,赵乃吉,5057,2026-08-09
,,,,云中鸟,小阿七,2153,2026-08-09
,,,,后来遇见他·2026,七元,1243,2026-08-09
,,,,西厢寻他,刘宇,4117535,2026-08-09
,,,,倘若你爱一人,王唯旖,15628,2026-08-09
,,,,Te Olvido (La La),benny blanco/Selena Gomez/Becky G,6748831,2026-08-06
,,,,爱情两个字,正在进行石女士,71,2026-08-06
,,,,UP IT,刘耀文,11974,2026-08-06
,,,,Serenade (KARINA & WINTER),aespa,361001,2026-08-10
,,,,月像,刘宇,2011,2026-08-10
,,,,Lollipop (GISELLE & NINGNING),aespa,279957,2026-08-10
,,,,中国人会飞,Chalky Wong/揽佬SKAI ISYOURGOD,3821,2026-08-10
,,,,消失的恋人,江堇,152,2026-08-10
,,,,第57次取消发送,羊羊,4031,2026-08-10
,,,,ICONIC HEART,Hearts2Hearts,457739,2026-08-10
,,,,尚能独舞,侧田,2281,2026-08-10
,,,,我不该动情,万能和弦,217738,2026-08-10
,,,,爱旧爱（怪我曾爱你爱的太深）,恩几,238,2026-08-10
,,,,爱你到100岁,逵逵爱唱歌（KuiKui）,10664,2026-08-10
,,,,吹吹山顶的风,杨小壮,1496,2026-08-10
,,,,原谅,橘子妹,505160,2026-08-10
,,,,练习,打扰一下EXCUSE ME,16517,2026-08-11
,,,,贰拾肆,梓渝,3516,2026-08-11
,,,,我们总是喜欢在夏天讨论永远,时代少年团,18667,2026-08-11
,,,,Pop Off Pop Off,KiiiKiii,2322562,2026-08-11
,,,,远距离,梁咏琪,99155,2026-08-11
,,,,Ever2Late!,KiiiKiii,89100,2026-08-11
,,,,SWEET SOUR,KiiiKiii,71719,2026-08-11
,,,,Hey Hi,KiiiKiii,83997,2026-08-11
,,,,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,1008,2026-08-11
,,,,夏天如约而来 (Summer Sparkle),银河快递 (Galaxy Express),9,2026-08-11
,,,,Blue Hour,KiiiKiii,68961,2026-08-11
,,,,执迷不悟,Joysaaaa,3124,2026-08-11
,,,,oh yeah?,Steve Lacy,891074,2026-08-11
,,,,我不该动情,洋澜一,10073,2026-08-11
,,,,下一天,王俊凯,44,2026-08-07
